,Unnamed: 0,ticker,fiscalDateEnding,reportedCurrency_x,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,shortTermInvestments,otherCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,retainedEarnings,commonStock,commonStockSharesOutstanding,reportedCurrency_y,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,netInterestIncome,interestIncome,interestExpense,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,netIncomeFromContinuingOperations,ebit,ebitda,netIncome,Unnamed: 0_was_missing,totalAssets_was_missing,totalCurrentAssets_was_missing,cashAndCashEquivalentsAtCarryingValue_was_missing,cashAndShortTermInvestments_was_missing,inventory_was_missing,currentNetReceivables_was_missing,totalNonCurrentAssets_was_missing,propertyPlantEquipment_was_missing,intangibleAssets_was_missing,intangibleAssetsExcludingGoodwill_was_missing,goodwill_was_missing,shortTermInvestments_was_missing,otherCurrentAssets_was_missing,totalLiabilities_was_missing,totalCurrentLiabilities_was_missing,currentAccountsPayable_was_missing,shortTermDebt_was_missing,totalNonCurrentLiabilities_was_missing,capitalLeaseObligations_was_missing,longTermDebt_was_missing,shortLongTermDebtTotal_was_missing,otherCurrentLiabilities_was_missing,otherNonCurrentLiabilities_was_missing,totalShareholderEquity_was_missing,retainedEarnings_was_missing,commonStock_was_missing,commonStockSharesOutstanding_was_missing,grossProfit_was_missing,totalRevenue_was_missing,costOfRevenue_was_missing,costofGoodsAndServicesSold_was_missing,operatingIncome_was_missing,sellingGeneralAndAdministrative_was_missing,researchAndDevelopment_was_missing,operatingExpenses_was_missing,netInterestIncome_was_missing,interestIncome_was_missing,interestExpense_was_missing,depreciationAndAmortization_was_missing,incomeBeforeTax_was_missing,incomeTaxExpense_was_missing,netIncomeFromContinuingOperations_was_missing,ebit_was_missing,ebitda_was_missing,netIncome_was_missing,close_price,price_date,future_return_1y
1142,1142,PANW,2020-07-31,USD,9065400000.0,5129200000,2958000000.0,2958000000.0,2.0,1037100000.0,3936200000,606800000.0,358200000.0,358200000.0,1812900000.0,789800000.0,344300000.0,7963600000,2691700000.0,63600000.0,0.0,5271900000.0,336600000.0,3084100000.0,3420700000.0,579000000.0,90100000.0,1101800000,-1167900000.0,2259200000.0,576000000,USD,660000000,950400000,290400000.0,290400000.0,-17800000,70700000.0,215900000.0,677800000,-28000000.0,3400000.0,31400000.0,73700000.0,-48400000,10500000.0,-58900000.0,-17000000.0,56700000,-58900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.6533317565918,2020-07-31,0.559276346297372
521,521,ROST,2020-07-31,USD,11322245000.0,5347361000,3793043000.0,3793043000.0,1117983000.0,162723000.0,5974884000,2047000000.0,986000000.0,986000000.0,4290000000.0,0.0,273612000.0,8455046000,3153072000.0,1009704000.0,1381784000.0,5301974000.0,0.0,0.0,6269333000.0,761584000.0,0.0,2867199000,1816614000.0,3560000.0,354232000,USD,604592000,2684712000,2080120000.0,2080120000.0,85097000,368000000.0,0.0,519495000,0.0,0.0,29612000.0,89028000.0,56242000,34195000.0,471000000.0,85854000.0,174882000,22047000,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,84.80313110351562,2020-07-31,0.3747060362476424
1023,1023,SPLK,2020-07-31,USD,5646492000.0,3080394000,1467895000.0,1467895000.0,112598000.0,793081000.0,2566098000,572760000.0,209124000.0,209124000.0,1292840000.0,588773000.0,230644999.0,3977011000,1233667000.0,40804000.0,0.0,2743344000.0,349751000.0,2248396000.0,2598147000.0,432269000.0,1889000.0,1669481000,-2128372000.0,160000.0,158952000,USD,359606000,491658000,132052000.0,132052000.0,-239459000,78081000.0,197297000.0,599065000,-26567000.0,3581000.0,30148000.0,55806.0,-260109000,1213000.0,-261322000.0,-207825806.0,-207770000,-261322000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1047,1047,WDAY,2020-07-31,USD,7501451000.0,3608831000,1239696000.0,1239696000.0,1478040500.0,694289000.0,3892620000,1282089000.0,293129000.0,293129000.0,1819261000.0,1513842000.0,161004000.0,4662973000,2553115000.0,57764000.0,113298000.0,2109858000.0,347405000.0,1752004000.0,2136909000.0,378598000.0,21782000.0,2838478000,-2813943000.0,238000.0,236002000,USD,777690000,1061967000,284277000.0,284277000.0,-16754000,99266000.0,418681000.0,794444000,-14324000.0,4978000.0,19302000.0,73178000.0,-28207000,-191000.0,-28016000.0,-8905000.0,64273000,-28016000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.9199981689453,2020-07-31,0.2956002446871506
1071,1071,ZM,2020-07-31,USD,2624941000.0,2232102000,748944000.0,748944000.0,446608000.0,295330000.0,392839000,156586000.0,6800000.0,6800000.0,24340000.0,732995000.0,454833000.0,1426129000,1287326000.0,12615000.0,9667000.0,138803000.0,72772000.0,0.0,72772000.0,517941000.0,3220000.0,1198812000,213216000.0,283000.0,297162309,USD,471249000,663520000,192271000.0,192271000.0,188104000,81238000.0,42734000.0,283145000,2081000.0,2081000.0,58000000.0,6475000.0,190185000,4196000.0,185989000.0,188104000.0,194579000,185989000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,253.91000366210935,2020-07-31,0.48911031723930054
1166,1166,ZS,2020-07-31,USD,1833458000.0,1581793000,141851000.0,141851000.0,32240000.0,147584000.0,251665000,111853000.0,24024000.0,24024000.0,30059000.0,1228722000.0,67436000.0,1348629000,423901000.0,5233000.0,15600000.0,924728000.0,43623000.0,861615000.0,905238000.0,65805000.0,2586000.0,484829000,-339571000.0,133000.0,131660000,USD,94479000,125887000,31408000.0,31408000.0,-44884000,17409000.0,32784999.0,139363000,-3953000.0,1072000.0,5025000.0,17933000.0,-49092000,457000.0,-49549000.0,-44067000.0,-26134000,-49549000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.85000610351562,2020-07-31,0.816788545038984
69,69,ADBE,2020-08-31,USD,22414000000.0,7387000000,3767000000.0,3767000000.0,1478040500.0,1318000000.0,15027000000,1974000000.0,1445000000.0,1445000000.0,10739000000.0,1497000000.0,805000000.0,10701000000,5130000000.0,229000000.0,90000000.0,5571000000.0,610000000.0,4116000000.0,4726000000.0,1317000000.0,221000000.0,11713000000,17383000000.0,8000000.0,485000000,USD,2798000000,3225000000,427000000.0,427000000.0,1069000000,230000000.0,566000000.0,1729000000,-21000000.0,7000000.0,27000000.0,191000000.0,1060000000,105000000.0,955000000.0,1088000000.0,1279000000,955000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513.3900146484375,2020-08-31,0.29277935540200173
756,756,CTAS,2020-08-31,USD,8043381000.0,1909813000,421542000.0,421542000.0,488165000.0,866414000.0,6133568000,1378385000.0,483264000.0,483264000.0,2886048000.0,240431000.0,133692000.0,4438577000,1093350000.0,252513000.0,293222000.0,3345227000.0,165141000.0,2290447000.0,2705396000.0,524364000.0,669631000.0,3604804000,7596514000.0,1345233000.0,428516000,USD,826201000,1746575000,920374000.0,920374000.0,349706000,476495000.0,0.0,476495000,-24486000.0,64000.0,24550000.0,96179000.0,325220000,25215000.0,300005000.0,349739000.0,445918000,300005000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,78.56991577148438,2020-08-31,0.20828502446419406
779,779,STZ,2020-08-31,USD,26462500000.0,3537200000,204600000.0,204600000.0,1328400000.0,926300000.0,22925300000,5601500000.0,2738300000.0,2738300000.0,7717400000.0,0.0,1077900000.0,14458700000,1909900000.0,651200000.0,533800000.0,12548800000.0,0.0,11066800000.0,11600600000.0,724900000.0,0.0,11688000000,13742200000.0,2200000.0,195142000,USD,1231600000,2259900000,1028300000.0,1028300000.0,870500000,399100000.0,0.0,361100000,-100200000.0,180900000.0,99500000.0,73000000.0,657200000,135400000.0,521800000.0,756700000.0,829700000,512100000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,168.13082885742188,2020-08-31,0.1607648397413035
1261,1261,AAPL,2020-09-30,USD,323888000000.0,143713000000,38016000000.0,38016000000.0,4061000000.0,37445000000.0,180175000000,36766000000.0,986000000.0,986000000.0,4290000000.0,52927000000.0,11264000000.0,258549000000,105392000000.0,42296000000.0,13769000000.0,153157000000.0,0.0,98667000000.0,112436000000.0,42684000000.0,26320000000.0,65339000000,14966000000.0,50779000000.0,17256521000,USD,24689000000,64698000000,40009000000.0,40009000000.0,14775000000,4936000000.0,4978000000.0,9914000000,134000000.0,134000000.0,634000000.0,2702000000.0,14901000000,2228000000.0,12673000000.0,15535000000.0,18237000000,12673000000,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.4361343383789,2020-09-30,0.22968748059760768
236,236,ADP,2020-09-30,USD,42390100000.0,34815400000,1613100000.0,1613100000.0,29950300000.0,2489100000.0,7574700000,1180500000.0,1215900000.0,1215900000.0,2326300000.0,3400000.0,762900000.0,36581200000,32329600000.0,111200000.0,2915000000.0,4251600000.0,330400000.0,1993900000.0,4908900000.0,29098400000.0,813900000.0,5808900000,18644700000.0,63900000.0,430000000,USD,1577500000,3470700000,1893200000.0,1893200000.0,755400000,681000000.0,168700000.0,822100000,-1300000.0,13800000.0,15100000.0,131100000.0,765200000,163100000.0,602100000.0,780300000.0,911400000,602100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.0660629272461,2020-09-30,0.4617834727117791
664,664,AEP,2020-09-30,USD,78689300000.0,4338200000,409700000.0,409700000.0,1267300000.0,1850700000.0,74351100000,62786400000.0,986000000.0,986000000.0,52500000.0,209000000.0,601500000.0,58054700000,9047200000.0,1659600000.0,4545100000.0,49007500000.0,927000000.0,28155500000.0,33391100000.0,1560100000.0,12535700000.0,20365900000,10621400000.0,3357600000.0,497458523,USD,1269800000,4054400000,2784600000.0,2784600000.0,932100000,702900000.0,0.0,337700000,-291300000.0,0.0,290000000.0,666200000.0,747000000,-1200000.0,733500000.0,1022300000.0,1688500000,748600000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,66.97289276123047,2020-09-30,0.027728353339740774
640,640,ALGN,2020-09-30,USD,4415091000.0,1473247000,615532000.0,615532000.0,123093000.0,695760000.0,2941844000,703657000.0,128604000.0,128604000.0,427342000.0,0.0,38862000.0,1381620000,1121794000.0,119184000.0,20674000.0,259826000.0,86192000.0,65518000.0,86192000.0,282258000.0,259826000.0,3033471000,2056812000.0,8000.0,79163000,USD,534088000,734144000,200056000.0,200056000.0,177069000,312492000.0,44527000.0,357019000,329000.0,329000.0,7476000.0,24486000.0,184545000,45174000.0,139371000.0,177069000.0,201555000,139371000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327.3599853515625,2020-09-30,1.032716344244561
616,616,AMD,2020-09-30,USD,7023000000.0,5500000000,1296000000.0,1296000000.0,1292000000.0,2138000000.0,1523000000,595000000.0,194000000.0,194000000.0,289000000.0,475000000.0,299000000.0,3156000000,2417000000.0,752000000.0,72000000.0,739000000.0,205000000.0,373000000.0,578000000.0,1665000000.0,161000000.0,3867000000,-6386000000.0,12000000.0,1215000000,USD,1230000000,2801000000,1571000000.0,1571000000.0,449000000,273000000.0,508000000.0,781000000,-11000000.0,0.0,11000000.0,93000000.0,401000000,12000000.0,389000000.0,449000000.0,542000000,390000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,81.98999786376953,2020-09-30,0.2550311526639186
141,141,AMGN,2020-09-30,USD,64637000000.0,22661000000,9087000000.0,9087000000.0,3942000000.0,4094000000.0,41976000000,4816000000.0,17254000000.0,17254000000.0,14674000000.0,3273000000.0,2265000000.0,53678000000,9953000000.0,1161000000.0,91000000.0,43725000000.0,0.0,34196000000.0,34287000000.0,8701000000.0,9319000000.0,10959000000,-19851000000.0,31713000000.0,589000000,USD,4862000000,6423000000,1561000000.0,1561000000.0,2453000000,1346000000.0,1062000000.0,2409000000,-247000000.0,55000000.0,302000000.0,901000000.0,2206000000,185000000.0,2021000000.0,2508000000.0,3409000000,2021000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.1873779296875,2020-09-30,-0.13880930547473735
117,117,AMZN,2020-09-30,USD,282179000000.0,112969000000,29930000000.0,29930000000.0,23735000000.0,20832000000.0,169210000000,99981000000.0,986000000.0,986000000.0,14960000000.0,38472000000.0,4432000000.0,199404000000,101912000000.0,58334000000.0,880000000.0,97492000000.0,48589000000.0,32929000000.0,81518000000.0,34327000000.0,15974000000.0,82775000000,45329000000.0,5000000.0,10240000000,USD,39039000000,96145000000,57106000000.0,57106000000.0,6194000000,1668000000.0,9334000000.0,32756065000,-310000000.0,118000000.0,428000000.0,6523000000.0,6900000000,569000000.0,6240000000.0,6194000000.0,12717000000,6331000000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.43649291992188,2020-09-30,0.04329050943044033
685,685,ANSS,2020-09-30,USD,4846295000.0,1458721000,844741000.0,844741000.0,1.0,569605000.0,3387574000,90299000.0,474785000.0,474785000.0,2491590000.0,468000.0,43907000.0,1256682000,561847000.0,10578000.0,53384000.0,694835000.0,101941000.0,423759000.0,525700000.0,171394000.0,207347000.0,3589613000,3588961000.0,946000.0,87224000,USD,313580000,366965000,53385000.0,53385000.0,90085000,132642000.0,86616000.0,223495000,-1099000.0,754000.0,1853000.0,20841000.0,90144000,14517000.0,75627000.0,91634000.0,112475000,75627000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1237,1237,AZN,2020-09-30,USD,64112000000.0,18166000000,8072000000.0,8072000000.0,3683000000.0,5668000000.0,45946000000,2047000000.0,20613000000.0,20613000000.0,11711000000.0,374000000.0,369000000.0,50494000000,18942000000.0,13406000000.0,3585000000.0,31552000000.0,0.0,0.0,22339000000.0,630000000.0,0.0,12195000000,1876000000.0,328000000.0,2624000000,USD,5208000000,6578000000,1370000000.0,1370000000.0,1171000000,2730000000.0,1495000000.0,4037000000,0.0,0.0,324000000.0,801000000.0,853000000,202000000.0,471000000.0,1177000000.0,1978000000,648000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,96.78140258789062,2020-09-30,0.12612094031121934
1309,1309,BIDU,2020-09-30,CNY,304468000000.0,172048000000,20349000000.0,20349000000.0,1528000000.0,8343000000.0,132420000000,26802000000.0,7376000000.0,7376000000.0,18767000000.0,132174000000.0,9654000000.0,132672000000,60448000000.0,31986000000.0,13504000000.0,72224000000.0,9243000000.0,56852000000.0,77170000000.0,2850000000.0,316000000.0,164509000000,124398000000.0,176291000000.0,345000000,CNY,15417000000,28232000000,12815000000.0,12815000000.0,6156000000,4700000000.0,4561000000.0,9261000000,542000000.0,1297000000.0,755000000.0,8090000000.0,15050000000,1618000000.0,13432000000.0,15805000000.0,23895000000,13678000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.58999633789062,2020-09-30,0.21455094752996606
1333,1333,BIIB,2020-09-30,USD,24934100000.0,7843100000,2224800000.0,2224800000.0,1027700000.0,2552100000.0,17091000000,3359900000.0,3323600000.0,3323600000.0,5755700000.0,1355000000.0,683500000.0,14189600000,3804000000.0,398400000.0,0.0,10385600000.0,409100000.0,7425000000.0,7834100000.0,3286200000.0,1837200000.0,10758500000,13961000000.0,100000.0,157200000,USD,2927000000,3376100000,449100000.0,449100000.0,1086400000,573100000.0,1223500000.0,1840600000,-50300000.0,6000000.0,56300000.0,114700000.0,944700000,240800000.0,717000000.0,1057400000.0,1172100000,701500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283.67999267578125,2020-09-30,-0.0024323267739041476
732,732,CDNS,2020-09-30,USD,4140152000.0,1736482000,1306564000.0,1306564000.0,47979000.0,309090000.0,2403670000,288163000.0,227753000.0,227753000.0,780842000.0,0.0,72849000.0,1744434000,1117889000.0,289835000.0,350000000.0,626545000.0,0.0,346584000.0,696584000.0,290886000.0,279961000.0,2395718000,2176595000.0,2186850000.0,280024000,USD,584323000,666607000,82284000.0,82284000.0,169272000,35928000.0,250934000.0,415038000,-5325000.0,0.0,5325000.0,37679000.0,165713000,4083000.0,161630000.0,170476000.0,208155000,161630000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,106.62999725341795,2020-09-30,0.42023826636225436
1357,1357,CHTR,2020-09-30,USD,144193000000.0,4060000000,1283000000.0,1283000000.0,1478040500.0,2068000000.0,140133000000,34196000000.0,73372000000.0,73372000000.0,29554000000.0,0.0,709000000.0,110481000000,10256000000.0,728000000.0,1948000000.0,100225000000.0,233000000.0,77947000000.0,79895000000.0,6518000000.0,4349000000.0,26906000000,2016000000.0,26906000000.0,208722129,USD,4428000000,12039000000,7611000000.0,7611000000.0,2186000000,83000000.0,0.0,2242000000,-946000000.0,0.0,946000000.0,2370000000.0,1109000000,177000000.0,932000000.0,2055000000.0,4425000000,814000000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,624.3400268554688,2020-09-30,0.16532653083769033
1117,1117,DDOG,2020-09-30,USD,1814284000.0,1652975000,198523000.0,198523000.0,1478040500.0,120992000.0,161309000,97424000.0,2327000.0,2327000.0,17211000.0,1296261000.0,37199000.0,878096000,254650000.0,21199000.0,15058000.0,623446000.0,64733000.0,567683000.0,632416000.0,54383000.0,3644000.0,936188000,-132003000.0,3000.0,302554000,USD,120691000,154675000,33984000.0,33984000.0,-9267000,16376000.0,56440000.0,129958000,-5838000.0,6585000.0,12423000.0,3972000.0,-14555000,595000.0,-15150000.0,-2132000.0,1840000,-15150000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.16000366210938,2020-09-30,0.3836139490658772
260,260,FISV,2020-09-30,USD,72372000000.0,14025000000,937000000.0,937000000.0,82817000.0,2323000000.0,58347000000,2047000000.0,15649000000.0,15649000000.0,35908000000.0,0.0,10682183000.0,39683000000,13263000000.0,373000000.0,365000000.0,26420000000.0,0.0,0.0,21259000000.0,11292000000.0,0.0,31692000000,13141000000.0,8000000.0,680300000,USD,1918000000,3786000000,1868000000.0,1868000000.0,542000000,368000000.0,0.0,1376000000,0.0,0.0,176000000.0,787000000.0,400000000,124000000.0,471000000.0,557000000.0,1344000000,264000000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,103.0500030517578,2020-09-30,0.052886916902902925
826,826,FTNT,2020-09-30,USD,3586200000.0,2384600000,882300000.0,882300000.0,134500000.0,546600000.0,1201600000,419400000.0,25300000.0,25300000.0,68200000.0,774400000.0,46800000.0,2873000000,1645600000.0,95900000.0,0.0,1227400000.0,0.0,0.0,31000000.0,170400000.0,1227400000.0,713200000,-466900000.0,200000.0,828000000,USD,511900000,651100000,139200000.0,139200000.0,126900000,29400000.0,90000000.0,385000000,2500000.0,2500000.0,2500000.0,16700000.0,128400000,5000000.0,123400000.0,128400000.0,145100000,123400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.562000274658203,2020-09-30,1.47890672545594
284,284,GILD,2020-09-30,USD,60878000000.0,30926000000,12886000000.0,12886000000.0,1008000000.0,3913000000.0,29952000000,4810000000.0,12939000000.0,12939000000.0,4117000000.0,11089000000.0,2030000000.0,43407000000,9509000000.0,527000000.0,1498000000.0,33898000000.0,0.0,27792000000.0,29290000000.0,6541000000.0,6106000000.0,17445000000,13709000000.0,1000000.0,1261000000,USD,5436000000,6577000000,1141000000.0,1141000000.0,2001000000,1106000000.0,1158000000.0,3435000000,-236000000.0,0.0,236000000.0,355000000.0,825000000,472000000.0,353000000.0,1061000000.0,1416000000,360000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,51.56871795654297,2020-09-30,0.15394110114858006
93,93,GOOGL,2020-09-30,USD,299243000000.0,164369000000,20129000000.0,20129000000.0,835000000.0,25513000000.0,134874000000,93582000000.0,1520000000.0,1520000000.0,20870000000.0,112467000000.0,5425000000.0,86323000000,48200000000.0,4391000000.0,1535000000.0,38123000000.0,12519000000.0,13902000000.0,26421000000.0,38873000000.0,22248000000.0,212920000000,155567000000.0,57307000000.0,13717014513,USD,25056000000,46173000000,21117000000.0,21117000000.0,11213000000,2756000000.0,6856000000.0,13843000000,412000000.0,460000000.0,48000000.0,3478000000.0,13359000000,2112000000.0,11247000000.0,13407000000.0,16885000000,11247000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.73046875,2020-09-30,0.824181405754874
850,850,IDXX,2020-09-30,USD,2047407000.0,868679000,175587000.0,175587000.0,217597000.0,382005000.0,1178728000,547624000.0,53467000.0,53467000.0,238100000.0,0.0,93490000.0,1606292000,526841000.0,71933000.0,66581000.0,1079451000.0,87253000.0,853316000.0,990552000.0,305715000.0,198545000.0,440576000,2000805000.0,10628000.0,86690000,USD,422606000,721789000,299183000.0,299183000.0,171856000,105031000.0,37517000.0,250750000,-7902000.0,208000.0,8110000.0,24651000.0,163954000,17633000.0,146321000.0,172764000.0,197415000,146219000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393.1099853515625,2020-09-30,0.5820000701785548
21,21,INTC,2020-09-30,USD,145261000000.0,36785000000,3356000000.0,3356000000.0,9273000000.0,7140000000.0,108476000000,59205000000.0,9881000000.0,9881000000.0,26955000000.0,14897000000.0,2119000000.0,70707000000,22112000000.0,5159000000.0,504000000.0,48595000000.0,0.0,36059000000.0,36563000000.0,11638000000.0,8160000000.0,74554000000,52159000000.0,23335000000.0,4211000000,USD,9741000000,18333000000,8592000000.0,8592000000.0,5059000000,1435000000.0,3272000000.0,4682000000,-107000000.0,53000000.0,160000000.0,3123000000.0,5041000000,765000000.0,4276000000.0,5034000000.0,8157000000,4276000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.47240829467773,2020-09-30,0.055984327635553166
331,331,ISRG,2020-09-30,USD,10617500000.0,6300300000,1370600000.0,1370600000.0,662900000.0,588600000.0,4317200000,1509700000.0,88900000.0,88900000.0,336300000.0,3347600000.0,330600000.0,1330800000,894700000.0,116000000.0,441100000.0,436100000.0,0.0,0.0,275700000.0,415600000.0,436100000.0,9286700000,2937200000.0,100000.0,361800000,USD,724300000,1077700000,353400000.0,353400000.0,270400000,298900000.0,155000000.0,453900000,84800000.0,0.0,58000000.0,69200000.0,355200000,38400000.0,316800000.0,270400000.0,339600000,313900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,236.51333618164065,2020-09-30,0.40111900939204514
354,354,JD,2020-09-30,CNY,54958477813.0,30477094235,11493401168.0,11493401168.0,8880229495.0,2072372331.0,24481383578,42607484000.0,989723959.0,989723959.0,1604528675.0,7106896308.0,924194931.0,29251949901,25342201421.0,15461581064.0,1659803247.0,3909748480.0,14438915000.0,13187265000.0,4987552051.0,1890473108.0,157431000.0,22106491498,37418433000.0,150558471000.0,1595579500,CNY,26795018000,174214464000,147419446000.0,147419446000.0,4383349000,1596342000.0,4106739000.0,22411669000,435696000.0,733498000.0,297802000.0,1521071000.0,8275858000,690373000.0,7585485000.0,4039367000.0,8573660000,7562358000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.42369079589844,2020-09-30,-0.06919223008233288
